TANGGAL,STASIUN,Bulan,Hari_Tahun,Hari_Minggu,Musim,Lag1,Lag2,Lag3,Roll7,Roll30,Trend,Consec_Rain,Max3,Tetangga_Lag1_avg,Tetangga_Roll7_avg,Tetangga_Max3_avg,Spasial_x_Roll7,_Curah_Hujan_Hari_Ini_REF_ONLY,Extreme_Event
2017-01-04,Lubuk_Minturun,1,4,2,Hujan_Intensif,38.5,19.5,0.0,19.333333333333332,19.333333333333332,19.0,2,38.5,26.5,16.5,26.5,512.3333333333333,51.0,0
2017-01-04,Nanggalo,1,4,2,Hujan_Intensif,31.0,31.0,0.0,20.666666666666668,20.666666666666668,0.0,2,31.0,30.25,15.833333333333332,30.25,625.1666666666667,46.0,0
2017-01-04,Parak_Karakah,1,4,2,Hujan_Intensif,22.0,15.0,0.0,12.333333333333334,12.333333333333334,7.0,2,22.0,34.75,20.0,34.75,428.58333333333337,57.0,1
2017-01-05,Lubuk_Minturun,1,5,3,Hujan_Intensif,51.0,38.5,19.5,27.25,27.25,12.5,3,51.0,51.5,25.25,51.5,1403.375,78.0,1
2017-01-05,Nanggalo,1,5,3,Hujan_Intensif,46.0,31.0,31.0,27.0,27.0,15.0,3,46.0,54.0,25.375,54.0,1458.0,96.0,1
2017-01-05,Parak_Karakah,1,5,3,Hujan_Intensif,57.0,22.0,15.0,23.5,23.5,35.0,3,57.0,48.5,27.125,48.5,1139.75,83.5,1
2017-01-06,Lubuk_Minturun,1,6,4,Hujan_Intensif,78.0,51.0,38.5,37.4,37.4,27.0,4,78.0,89.75,38.15,89.75,3356.65,68.0,1
2017-01-06,Nanggalo,1,6,4,Hujan_Intensif,96.0,46.0,31.0,40.8,40.8,50.0,4,96.0,80.75,36.45,80.75,3294.6,48.0,0
2017-01-06,Parak_Karakah,1,6,4,Hujan_Intensif,83.5,57.0,22.0,35.5,35.5,26.5,4,83.5,87.0,39.099999999999994,87.0,3088.5,40.8,0
2017-01-07,Lubuk_Minturun,1,7,5,Hujan_Intensif,68.0,78.0,51.0,42.5,42.5,-10.0,5,78.0,44.4,39.19166666666666,89.75,1887.0,21.5,0
2017-01-07,Nanggalo,1,7,5,Hujan_Intensif,48.0,96.0,46.0,42.0,42.0,-48.0,5,96.0,54.4,39.44166666666666,80.75,2284.7999999999997,26.0,0
2017-01-07,Parak_Karakah,1,7,5,Hujan_Intensif,40.8,83.5,57.0,36.38333333333333,36.38333333333333,-42.7,5,83.5,58.0,42.25,87.0,2110.233333333333,29.0,0
2017-01-08,Lubuk_Minturun,1,8,6,Hujan_Intensif,21.5,68.0,78.0,39.5,39.5,-46.5,6,78.0,27.5,37.52142857142857,89.75,1086.25,0.0,0
2017-01-08,Nanggalo,1,8,6,Hujan_Intensif,26.0,48.0,96.0,39.714285714285715,39.714285714285715,-22.0,6,96.0,25.25,37.41428571428571,80.75,1002.7857142857143,0.0,0
2017-01-08,Parak_Karakah,1,8,6,Hujan_Intensif,29.0,40.8,83.5,35.32857142857143,35.32857142857143,-11.799999999999997,6,83.5,23.75,39.60714285714286,87.0,839.0535714285714,0.0,0
2017-01-09,Lubuk_Minturun,1,9,0,Hujan_Intensif,0.0,21.5,68.0,39.5,34.5625,-21.5,0,68.0,0.0,37.52142857142857,44.4,0.0,0.0,0
2017-01-09,Nanggalo,1,9,0,Hujan_Intensif,0.0,26.0,48.0,39.714285714285715,34.75,-26.0,0,48.0,0.0,37.41428571428571,54.4,0.0,0.0,0
2017-01-09,Parak_Karakah,1,9,0,Hujan_Intensif,0.0,29.0,40.8,35.32857142857143,30.9125,-29.0,0,40.8,0.0,39.60714285714286,58.0,0.0,0.5,0
2017-01-10,Lubuk_Minturun,1,10,1,Hujan_Intensif,0.0,0.0,21.5,36.714285714285715,30.72222222222222,0.0,0,21.5,0.25,34.27142857142857,27.5,9.178571428571429,0.0,0
2017-01-10,Nanggalo,1,10,1,Hujan_Intensif,0.0,0.0,26.0,35.285714285714285,30.88888888888889,0.0,0,26.0,0.25,34.98571428571429,25.25,8.821428571428571,0.0,0
2017-01-10,Parak_Karakah,1,10,1,Hujan_Intensif,0.5,0.0,29.0,33.25714285714286,27.533333333333335,0.5,1,29.0,0.0,36.0,23.75,0.0,1.0,0
2017-01-11,Lubuk_Minturun,1,11,2,Hujan_Intensif,0.0,0.0,0.0,31.214285714285715,27.65,0.0,0,0.0,0.5,30.557142857142857,0.5,15.607142857142858,4.0,0
2017-01-11,Nanggalo,1,11,2,Hujan_Intensif,0.0,0.0,0.0,30.857142857142858,27.8,0.0,0,0.0,0.5,30.735714285714288,0.5,15.428571428571429,3.0,0
2017-01-11,Parak_Karakah,1,11,2,Hujan_Intensif,1.0,0.5,0.0,30.25714285714286,24.880000000000003,0.5,2,1.0,0.0,31.035714285714285,0.0,0.0,1.7,0
2017-01-12,Lubuk_Minturun,1,12,3,Hujan_Intensif,4.0,0.0,0.0,24.5,25.5,4.0,1,4.0,2.35,23.535714285714285,2.35,57.575,1.0,0
2017-01-12,Nanggalo,1,12,3,Hujan_Intensif,3.0,0.0,0.0,24.714285714285715,25.545454545454547,3.0,1,3.0,2.85,23.42857142857143,2.85,70.4357142857143,3.0,0
2017-01-12,Parak_Karakah,1,12,3,Hujan_Intensif,1.7,1.0,0.5,22.357142857142858,22.772727272727273,0.7,3,1.7,3.5,24.607142857142858,3.5,78.25,3.5,0
2017-01-13,Lubuk_Minturun,1,13,4,Hujan_Intensif,1.0,4.0,0.0,13.5,23.458333333333332,-3.0,2,4.0,3.25,11.178571428571429,3.25,43.875,14.1,0
2017-01-13,Nanggalo,1,13,4,Hujan_Intensif,3.0,3.0,0.0,11.428571428571429,23.666666666666668,0.0,2,3.0,2.25,12.214285714285715,3.75,25.714285714285715,29.0,0
2017-01-13,Parak_Karakah,1,13,4,Hujan_Intensif,3.5,1.7,1.0,10.928571428571429,21.166666666666668,1.8,4,3.5,2.0,12.464285714285715,3.5,21.857142857142858,20.0,0
2017-01-14,Lubuk_Minturun,1,14,5,Hujan_Intensif,14.1,1.0,4.0,5.8,22.73846153846154,13.1,3,14.1,24.5,8.335714285714285,24.5,142.1,73.5,1
2017-01-14,Nanggalo,1,14,5,Hujan_Intensif,29.0,3.0,3.0,8.714285714285714,24.076923076923077,26.0,3,29.0,17.05,6.878571428571428,17.05,148.57857142857142,0.0,0
2017-01-14,Parak_Karakah,1,14,5,Hujan_Intensif,20.0,3.5,1.7,7.957142857142857,21.076923076923077,16.5,5,20.0,21.55,7.257142857142856,21.55,171.47642857142858,0.0,0
2017-01-15,Lubuk_Minturun,1,15,6,Hujan_Intensif,73.5,14.1,1.0,13.228571428571428,26.364285714285717,59.4,4,73.5,0.0,4.407142857142857,24.5,0.0,21.5,0
2017-01-15,Nanggalo,1,15,6,Hujan_Intensif,0.0,29.0,3.0,5.0,22.357142857142858,-29.0,0,29.0,36.75,8.52142857142857,46.75,183.75,0.0,0
2017-01-15,Parak_Karakah,1,15,6,Hujan_Intensif,0.0,20.0,3.5,3.814285714285714,19.571428571428573,-20.0,0,20.0,36.75,9.114285714285714,51.25,140.17499999999998,0.0,0
2017-01-16,Lubuk_Minturun,1,16,0,Hujan_Intensif,21.5,73.5,14.1,16.3,26.040000000000003,-52.0,5,73.5,0.0,4.407142857142857,24.5,0.0,0.0,0
2017-01-16,Nanggalo,1,16,0,Hujan_Intensif,0.0,0.0,29.0,5.0,20.866666666666667,0.0,0,29.0,10.75,10.057142857142857,46.75,53.75,51.0,0
2017-01-16,Parak_Karakah,1,16,0,Hujan_Intensif,0.0,0.0,20.0,3.814285714285714,18.266666666666666,0.0,0,20.0,10.75,10.65,51.25,41.003571428571426,34.4,0
2017-01-17,Lubuk_Minturun,1,17,1,Hujan_Intensif,0.0,21.5,73.5,16.3,24.4125,-21.5,0,73.5,42.7,10.471428571428572,42.7,696.0100000000001,0.0,0
2017-01-17,Nanggalo,1,17,1,Hujan_Intensif,51.0,0.0,0.0,12.285714285714286,22.75,51.0,1,51.0,17.2,12.478571428571428,53.95,211.31428571428572,0.0,0
2017-01-17,Parak_Karakah,1,17,1,Hujan_Intensif,34.4,0.0,0.0,8.657142857142857,19.275,34.4,1,34.4,25.5,14.292857142857144,62.25,220.75714285714284,0.0,0
2017-01-18,Lubuk_Minturun,1,18,2,Hujan_Intensif,0.0,0.0,21.5,16.3,22.976470588235294,0.0,0,21.5,0.0,10.4,42.7,0.0,0.0,0
2017-01-18,Nanggalo,1,18,2,Hujan_Intensif,0.0,51.0,0.0,12.285714285714286,21.41176470588235,-51.0,0,51.0,0.0,12.407142857142858,27.95,0.0,0.0,0
2017-01-18,Parak_Karakah,1,18,2,Hujan_Intensif,0.0,34.4,0.0,8.514285714285714,18.141176470588235,-34.4,0,34.4,0.0,14.292857142857144,36.25,0.0,0.0,0
2017-01-19,Lubuk_Minturun,1,19,3,Hujan_Intensif,0.0,0.0,0.0,15.728571428571428,21.700000000000003,0.0,0,0.0,0.0,10.064285714285713,42.7,0.0,0.0,0
2017-01-19,Nanggalo,1,19,3,Hujan_Intensif,0.0,0.0,51.0,11.857142857142858,20.22222222222222,0.0,0,51.0,0.0,12.0,17.2,0.0,0.0,0
2017-01-19,Parak_Karakah,1,19,3,Hujan_Intensif,0.0,0.0,34.4,8.27142857142857,17.133333333333333,0.0,0,34.4,0.0,13.792857142857143,25.5,0.0,0.0,0
2017-01-20,Lubuk_Minturun,1,20,4,Hujan_Intensif,0.0,0.0,0.0,15.585714285714285,20.557894736842105,0.0,0,0.0,0.0,9.6,0.0,0.0,0.0,0
2017-01-20,Nanggalo,1,20,4,Hujan_Intensif,0.0,0.0,0.0,11.428571428571429,19.157894736842106,0.0,0,0.0,0.0,11.678571428571429,0.0,0.0,0.0,0
2017-01-20,Parak_Karakah,1,20,4,Hujan_Intensif,0.0,0.0,0.0,7.771428571428571,16.23157894736842,0.0,0,0.0,0.0,13.507142857142856,0.0,0.0,0.0,0
2017-01-21,Lubuk_Minturun,1,21,5,Hujan_Intensif,0.0,0.0,0.0,13.571428571428571,19.53,0.0,0,0.0,0.0,6.1000000000000005,0.0,0.0,0.0,0
2017-01-21,Nanggalo,1,21,5,Hujan_Intensif,0.0,0.0,0.0,7.285714285714286,18.2,0.0,0,0.0,0.0,9.242857142857144,0.0,0.0,0.0,0
2017-01-21,Parak_Karakah,1,21,5,Hujan_Intensif,0.0,0.0,0.0,4.9142857142857155,15.419999999999998,0.0,0,0.0,0.0,10.428571428571429,0.0,0.0,0.0,0
2017-01-22,Lubuk_Minturun,1,22,6,Hujan_Intensif,0.0,0.0,0.0,3.0714285714285716,18.6,0.0,0,0.0,0.0,6.1000000000000005,0.0,0.0,0.0,0
2017-01-22,Nanggalo,1,22,6,Hujan_Intensif,0.0,0.0,0.0,7.285714285714286,17.333333333333332,0.0,0,0.0,0.0,3.9928571428571438,0.0,0.0,0.0,0
2017-01-22,Parak_Karakah,1,22,6,Hujan_Intensif,0.0,0.0,0.0,4.9142857142857155,14.685714285714285,0.0,0,0.0,0.0,5.178571428571429,0.0,0.0,0.0,0
2017-01-23,Lubuk_Minturun,1,23,0,Hujan_Intensif,0.0,0.0,0.0,0.0,17.754545454545454,0.0,0,0.0,0.0,6.1000000000000005,0.0,0.0,41.0,0
2017-01-23,Nanggalo,1,23,0,Hujan_Intensif,0.0,0.0,0.0,7.285714285714286,16.545454545454547,0.0,0,0.0,0.0,2.4571428571428577,0.0,0.0,9.5,0
2017-01-23,Parak_Karakah,1,23,0,Hujan_Intensif,0.0,0.0,0.0,4.9142857142857155,14.018181818181818,0.0,0,0.0,0.0,3.642857142857143,0.0,0.0,7.5,0
2017-01-24,Lubuk_Minturun,1,24,1,Hujan_Intensif,41.0,0.0,0.0,5.857142857142857,18.76521739130435,41.0,1,41.0,8.5,1.2142857142857144,8.5,49.785714285714285,0.0,0
2017-01-24,Nanggalo,1,24,1,Hujan_Intensif,9.5,0.0,0.0,1.3571428571428572,16.23913043478261,9.5,1,9.5,24.25,3.464285714285714,24.25,32.910714285714285,0.0,0
2017-01-24,Parak_Karakah,1,24,1,Hujan_Intensif,7.5,0.0,0.0,1.0714285714285714,13.734782608695651,7.5,1,7.5,25.25,3.6071428571428568,25.25,27.053571428571427,0.0,0
2017-01-25,Lubuk_Minturun,1,25,2,Hujan_Intensif,0.0,41.0,0.0,5.857142857142857,17.983333333333334,-41.0,0,41.0,0.0,1.2142857142857144,8.5,0.0,0.0,0
2017-01-25,Nanggalo,1,25,2,Hujan_Intensif,0.0,9.5,0.0,1.3571428571428572,15.5625,-9.5,0,9.5,0.0,3.464285714285714,24.25,0.0,0.0,0
2017-01-25,Parak_Karakah,1,25,2,Hujan_Intensif,0.0,7.5,0.0,1.0714285714285714,13.1625,-7.5,0,7.5,0.0,3.6071428571428568,25.25,0.0,0.0,0
2017-01-26,Lubuk_Minturun,1,26,3,Hujan_Intensif,0.0,0.0,41.0,5.857142857142857,17.264,0.0,0,41.0,0.0,1.2142857142857144,8.5,0.0,0.0,0
2017-01-26,Nanggalo,1,26,3,Hujan_Intensif,0.0,0.0,9.5,1.3571428571428572,14.94,0.0,0,9.5,0.0,3.464285714285714,24.25,0.0,0.0,0
2017-01-26,Parak_Karakah,1,26,3,Hujan_Intensif,0.0,0.0,7.5,1.0714285714285714,12.636,0.0,0,7.5,0.0,3.6071428571428568,25.25,0.0,0.0,0
2017-01-27,Lubuk_Minturun,1,27,4,Hujan_Intensif,0.0,0.0,0.0,5.857142857142857,16.6,0.0,0,0.0,0.0,1.2142857142857144,0.0,0.0,0.0,0
2017-01-27,Nanggalo,1,27,4,Hujan_Intensif,0.0,0.0,0.0,1.3571428571428572,14.365384615384615,0.0,0,0.0,0.0,3.464285714285714,0.0,0.0,0.0,0
2017-01-27,Parak_Karakah,1,27,4,Hujan_Intensif,0.0,0.0,0.0,1.0714285714285714,12.149999999999999,0.0,0,0.0,0.0,3.6071428571428568,0.0,0.0,0.0,0
2017-01-28,Lubuk_Minturun,1,28,5,Hujan_Intensif,0.0,0.0,0.0,5.857142857142857,15.985185185185186,0.0,0,0.0,0.0,1.2142857142857144,0.0,0.0,5.0,0
2017-01-28,Nanggalo,1,28,5,Hujan_Intensif,0.0,0.0,0.0,1.3571428571428572,13.833333333333334,0.0,0,0.0,0.0,3.464285714285714,0.0,0.0,0.0,0
2017-01-28,Parak_Karakah,1,28,5,Hujan_Intensif,0.0,0.0,0.0,1.0714285714285714,11.7,0.0,0,0.0,0.0,3.6071428571428568,0.0,0.0,3.8,0
2017-01-29,Lubuk_Minturun,1,29,6,Hujan_Intensif,5.0,0.0,0.0,6.571428571428571,15.592857142857143,5.0,1,5.0,1.9,1.4857142857142858,1.9,12.485714285714284,35.0,0
2017-01-29,Nanggalo,1,29,6,Hujan_Intensif,0.0,0.0,0.0,1.3571428571428572,13.339285714285714,0.0,0,0.0,4.4,4.0928571428571425,4.4,5.971428571428572,73.0,1
2017-01-29,Parak_Karakah,1,29,6,Hujan_Intensif,3.8,0.0,0.0,1.6142857142857143,11.417857142857143,3.8,1,3.8,2.5,3.9642857142857144,2.5,4.035714285714286,27.5,0
2017-01-30,Lubuk_Minturun,1,30,0,Hujan_Intensif,35.0,5.0,0.0,11.571428571428571,16.26206896551724,30.0,2,35.0,50.25,8.664285714285715,50.25,581.4642857142857,1.0,0
2017-01-30,Nanggalo,1,30,0,Hujan_Intensif,73.0,0.0,0.0,11.785714285714286,15.39655172413793,73.0,1,73.0,31.25,8.557142857142857,31.25,368.30357142857144,2.5,0
2017-01-30,Parak_Karakah,1,30,0,Hujan_Intensif,27.5,3.8,0.0,5.542857142857143,11.972413793103447,23.7,2,27.5,54.0,11.678571428571429,54.0,299.3142857142857,5.5,0
2017-01-31,Lubuk_Minturun,1,31,1,Hujan_Intensif,1.0,35.0,5.0,5.857142857142857,15.753333333333334,-34.0,3,35.0,4.0,8.021428571428572,50.25,23.428571428571427,5.0,0
2017-01-31,Nanggalo,1,31,1,Hujan_Intensif,2.5,73.0,0.0,10.785714285714286,14.966666666666667,-70.5,2,73.0,3.25,5.557142857142857,31.25,35.05357142857143,5.0,0
2017-01-31,Parak_Karakah,1,31,1,Hujan_Intensif,5.5,27.5,3.8,5.257142857142857,11.756666666666666,-22.0,3,27.5,1.75,8.321428571428571,54.0,9.2,4.7,0
2017-02-01,Lubuk_Minturun,2,32,2,Hujan_Intensif,5.0,1.0,35.0,6.571428571428571,15.92,4.0,4,35.0,4.85,8.714285714285715,50.25,31.871428571428567,62.0,0
2017-02-01,Nanggalo,2,32,2,Hujan_Intensif,5.0,2.5,73.0,11.5,15.133333333333333,2.5,3,73.0,4.85,6.25,31.25,55.775,133.0,1
2017-02-01,Parak_Karakah,2,32,2,Hujan_Intensif,4.7,5.5,27.5,5.928571428571429,11.913333333333332,-0.7999999999999998,4,27.5,5.0,9.035714285714285,54.0,29.642857142857146,69.7,1
2017-02-02,Lubuk_Minturun,2,33,3,Hujan_Intensif,62.0,5.0,1.0,15.428571428571429,17.336666666666666,57.0,5,62.0,101.35,23.192857142857143,101.35,1563.6857142857143,4.0,0
2017-02-02,Nanggalo,2,33,3,Hujan_Intensif,133.0,5.0,2.5,30.5,18.533333333333335,128.0,4,133.0,65.85,15.657142857142858,65.85,2008.4249999999997,0.0,0
2017-02-02,Parak_Karakah,2,33,3,Hujan_Intensif,69.7,4.7,5.5,15.885714285714286,13.736666666666668,65.0,5,69.7,97.5,22.964285714285715,97.5,1548.857142857143,3.8,0
2017-02-03,Lubuk_Minturun,2,34,4,Hujan_Intensif,4.0,62.0,5.0,16.0,16.186666666666667,-58.0,6,62.0,1.9,23.464285714285715,101.35,30.4,0.0,0
2017-02-03,Nanggalo,2,34,4,Hujan_Intensif,0.0,133.0,5.0,30.5,17.5,-133.0,0,133.0,3.9,16.214285714285715,65.85,118.95,0.0,0
2017-02-03,Parak_Karakah,2,34,4,Hujan_Intensif,3.8,69.7,4.7,16.428571428571427,13.129999999999999,-65.9,6,69.7,2.0,23.25,97.5,32.857142857142854,0.0,0
2017-02-04,Lubuk_Minturun,2,35,5,Hujan_Intensif,0.0,4.0,62.0,16.0,14.486666666666668,-4.0,0,62.0,0.0,23.464285714285715,101.35,0.0,0.0,0
2017-02-04,Nanggalo,2,35,5,Hujan_Intensif,0.0,0.0,133.0,30.5,15.966666666666667,0.0,0,133.0,0.0,16.214285714285715,65.85,0.0,0.0,0
2017-02-04,Parak_Karakah,2,35,5,Hujan_Intensif,0.0,3.8,69.7,16.428571428571427,11.229999999999999,-3.8,0,69.7,0.0,23.25,97.5,0.0,0.0,0
2017-02-05,Lubuk_Minturun,2,36,6,Hujan_Intensif,0.0,0.0,4.0,15.285714285714286,11.886666666666667,0.0,0,4.0,0.0,23.192857142857143,1.9,0.0,0.0,0
2017-02-05,Nanggalo,2,36,6,Hujan_Intensif,0.0,0.0,0.0,30.5,12.766666666666667,0.0,0,0.0,0.0,15.585714285714285,3.9,0.0,0.0,0
2017-02-05,Parak_Karakah,2,36,6,Hujan_Intensif,0.0,0.0,3.8,15.885714285714286,8.446666666666667,0.0,0,3.8,0.0,22.892857142857142,2.0,0.0,0.0,0
2017-02-06,Lubuk_Minturun,2,37,0,Hujan_Intensif,0.0,0.0,0.0,10.285714285714286,9.620000000000001,0.0,0,0.0,0.0,16.014285714285716,0.0,0.0,0.0,0
2017-02-06,Nanggalo,2,37,0,Hujan_Intensif,0.0,0.0,0.0,20.071428571428573,11.166666666666666,0.0,0,0.0,0.0,11.121428571428572,0.0,0.0,0.0,0
2017-02-06,Parak_Karakah,2,37,0,Hujan_Intensif,0.0,0.0,0.0,11.957142857142857,7.086666666666668,0.0,0,0.0,0.0,15.17857142857143,0.0,0.0,0.0,0
2017-02-07,Lubuk_Minturun,2,38,1,Hujan_Intensif,0.0,0.0,0.0,10.142857142857142,8.903333333333334,0.0,0,0.0,0.0,15.442857142857143,0.0,0.0,17.0,0
2017-02-07,Nanggalo,2,38,1,Hujan_Intensif,0.0,0.0,0.0,19.714285714285715,10.3,0.0,0,0.0,0.0,10.657142857142858,0.0,0.0,5.5,0
2017-02-07,Parak_Karakah,2,38,1,Hujan_Intensif,0.0,0.0,0.0,11.171428571428573,6.120000000000001,0.0,0,0.0,0.0,14.928571428571429,0.0,0.0,16.0,0
2017-02-08,Lubuk_Minturun,2,39,2,Hujan_Intensif,17.0,0.0,0.0,11.857142857142858,9.47,17.0,1,17.0,10.75,16.285714285714285,10.75,127.46428571428572,16.0,0
2017-02-08,Nanggalo,2,39,2,Hujan_Intensif,5.5,0.0,0.0,19.785714285714285,10.483333333333333,5.5,1,5.5,16.5,12.321428571428573,16.5,326.4642857142857,6.0,0
2017-02-08,Parak_Karakah,2,39,2,Hujan_Intensif,16.0,0.0,0.0,12.785714285714286,6.653333333333334,16.0,1,16.0,11.25,15.821428571428571,11.25,143.83928571428572,9.8,0
2017-02-09,Lubuk_Minturun,2,40,3,Hujan_Intensif,16.0,17.0,0.0,5.285714285714286,10.003333333333334,-1.0,2,17.0,7.9,2.935714285714286,11.0,41.75714285714286,70.5,1
2017-02-09,Nanggalo,2,40,3,Hujan_Intensif,6.0,5.5,0.0,1.6428571428571428,10.683333333333334,0.5,2,6.0,12.9,4.757142857142857,16.5,21.192857142857143,24.0,0
2017-02-09,Parak_Karakah,2,40,3,Hujan_Intensif,9.8,16.0,0.0,4.228571428571429,6.963333333333334,-6.199999999999999,2,16.0,11.0,3.4642857142857144,11.5,46.51428571428571,20.0,0
2017-02-10,Lubuk_Minturun,2,41,4,Hujan_Intensif,70.5,16.0,17.0,14.785714285714286,12.353333333333333,54.5,3,70.5,22.0,5.807142857142857,22.0,325.2857142857143,1.0,0
2017-02-10,Nanggalo,2,41,4,Hujan_Intensif,24.0,6.0,5.5,5.071428571428571,11.483333333333333,18.0,3,24.0,45.25,10.664285714285715,45.25,229.48214285714283,4.0,0
2017-02-10,Parak_Karakah,2,41,4,Hujan_Intensif,20.0,9.8,16.0,6.542857142857143,7.596666666666666,10.2,3,20.0,47.25,9.928571428571429,47.25,309.15,5.0,0
2017-02-11,Lubuk_Minturun,2,42,5,Hujan_Intensif,1.0,70.5,16.0,14.928571428571429,12.253333333333334,-69.5,4,70.5,4.5,6.45,22.0,67.17857142857143,0.0,0
2017-02-11,Nanggalo,2,42,5,Hujan_Intensif,4.0,24.0,6.0,5.642857142857143,11.516666666666667,-20.0,4,24.0,3.0,11.092857142857143,45.25,16.92857142857143,0.0,0
2017-02-11,Parak_Karakah,2,42,5,Hujan_Intensif,5.0,20.0,9.8,7.257142857142857,7.706666666666666,-15.0,4,20.0,2.5,10.285714285714286,47.25,18.142857142857142,0.0,0
2017-02-12,Lubuk_Minturun,2,43,6,Hujan_Intensif,0.0,1.0,70.5,14.928571428571429,12.22,-1.0,0,70.5,0.0,6.45,22.0,0.0,0.0,0
2017-02-12,Nanggalo,2,43,6,Hujan_Intensif,0.0,4.0,24.0,5.642857142857143,11.416666666666666,-4.0,0,24.0,0.0,11.092857142857143,45.25,0.0,0.0,0
2017-02-12,Parak_Karakah,2,43,6,Hujan_Intensif,0.0,5.0,20.0,7.257142857142857,7.59,-5.0,0,20.0,0.0,10.285714285714286,47.25,0.0,0.0,0
2017-02-13,Lubuk_Minturun,2,44,0,Hujan_Intensif,0.0,0.0,1.0,14.928571428571429,11.75,0.0,0,1.0,0.0,6.45,4.5,0.0,0.0,0
2017-02-13,Nanggalo,2,44,0,Hujan_Intensif,0.0,0.0,4.0,5.642857142857143,10.45,0.0,0,4.0,0.0,11.092857142857143,3.0,0.0,0.0,0
2017-02-13,Parak_Karakah,2,44,0,Hujan_Intensif,0.0,0.0,5.0,7.257142857142857,6.923333333333333,0.0,0,5.0,0.0,10.285714285714286,2.5,0.0,0.0,0
2017-02-14,Lubuk_Minturun,2,45,1,Hujan_Intensif,0.0,0.0,0.0,14.928571428571429,9.3,0.0,0,0.0,0.0,6.45,0.0,0.0,0.0,0
2017-02-14,Nanggalo,2,45,1,Hujan_Intensif,0.0,0.0,0.0,5.642857142857143,10.45,0.0,0,0.0,0.0,11.092857142857143,0.0,0.0,0.0,0
2017-02-14,Parak_Karakah,2,45,1,Hujan_Intensif,0.0,0.0,0.0,7.257142857142857,6.923333333333333,0.0,0,0.0,0.0,10.285714285714286,0.0,0.0,0.0,0
2017-02-15,Lubuk_Minturun,2,46,2,Hujan_Intensif,0.0,0.0,0.0,12.5,8.583333333333334,0.0,0,0.0,0.0,4.914285714285714,0.0,0.0,0.0,0
2017-02-15,Nanggalo,2,46,2,Hujan_Intensif,0.0,0.0,0.0,4.857142857142857,10.45,0.0,0,0.0,0.0,8.735714285714286,0.0,0.0,0.0,0
2017-02-15,Parak_Karakah,2,46,2,Hujan_Intensif,0.0,0.0,0.0,4.971428571428571,6.923333333333333,0.0,0,0.0,0.0,8.678571428571429,0.0,0.0,0.8,0
2017-02-16,Lubuk_Minturun,2,47,3,Hujan_Intensif,0.0,0.0,0.0,10.214285714285714,8.583333333333334,0.0,0,0.0,0.4,3.842857142857143,0.4,4.085714285714285,0.0,0
2017-02-16,Nanggalo,2,47,3,Hujan_Intensif,0.0,0.0,0.0,4.0,8.75,0.0,0,0.0,0.4,6.949999999999999,0.4,1.6,0.0,0
2017-02-16,Parak_Karakah,2,47,3,Hujan_Intensif,0.8,0.0,0.0,3.685714285714286,5.803333333333334,0.8,1,0.8,0.0,7.107142857142857,0.0,0.0,0.0,0
2017-02-17,Lubuk_Minturun,2,48,4,Hujan_Intensif,0.0,0.0,0.0,0.14285714285714285,8.583333333333334,0.0,0,0.0,0.0,0.7,0.4,0.0,0.0,0
2017-02-17,Nanggalo,2,48,4,Hujan_Intensif,0.0,0.0,0.0,0.5714285714285714,8.75,0.0,0,0.0,0.0,0.48571428571428565,0.4,0.0,0.0,0
2017-02-17,Parak_Karakah,2,48,4,Hujan_Intensif,0.0,0.8,0.0,0.8285714285714285,5.803333333333334,-0.8,0,0.8,0.0,0.3571428571428571,0.0,0.0,0.0,0
2017-02-18,Lubuk_Minturun,2,49,5,Hujan_Intensif,0.0,0.0,0.0,0.0,8.583333333333334,0.0,0,0.0,0.0,0.05714285714285715,0.4,0.0,0.0,0
2017-02-18,Nanggalo,2,49,5,Hujan_Intensif,0.0,0.0,0.0,0.0,8.75,0.0,0,0.0,0.0,0.05714285714285715,0.4,0.0,0.0,0
2017-02-18,Parak_Karakah,2,49,5,Hujan_Intensif,0.0,0.0,0.8,0.1142857142857143,5.803333333333334,0.0,0,0.8,0.0,0.0,0.0,0.0,0.0,0
2017-02-19,Lubuk_Minturun,2,50,6,Hujan_Intensif,0.0,0.0,0.0,0.0,8.583333333333334,0.0,0,0.0,0.0,0.05714285714285715,0.0,0.0,0.0,0
2017-02-19,Nanggalo,2,50,6,Hujan_Intensif,0.0,0.0,0.0,0.0,8.75,0.0,0,0.0,0.0,0.05714285714285715,0.0,0.0,0.0,0
2017-02-19,Parak_Karakah,2,50,6,Hujan_Intensif,0.0,0.0,0.0,0.1142857142857143,5.803333333333334,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017-02-20,Lubuk_Minturun,2,51,0,Hujan_Intensif,0.0,0.0,0.0,0.0,8.583333333333334,0.0,0,0.0,0.0,0.05714285714285715,0.0,0.0,56.5,0
2017-02-20,Nanggalo,2,51,0,Hujan_Intensif,0.0,0.0,0.0,0.0,8.75,0.0,0,0.0,0.0,0.05714285714285715,0.0,0.0,24.0,0
2017-02-20,Parak_Karakah,2,51,0,Hujan_Intensif,0.0,0.0,0.0,0.1142857142857143,5.803333333333334,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
